Customer_ID,Name,Email,Phone,Country,Country_Code,validated_email
7cd74fea-3cb7-4f42-aaff-55eeb852e48e,Courtney Roberts,wmartinez@example.org,NA,Togo,+228,wmartinez@example.org
5c611a44-3106-4923-b046-ca494210731e,Laura Dillon,robertray@example.org,6133976990,Austria,+43,robertray@example.org
a22797d7-1202-4ae3-9266-a3a33bd5406e,Jeffrey Watkins,bkennedy@example.org,14325912661,Serbia,+381,bkennedy@example.org
48fd0fea-3e22-424a-b63b-d7cfd99e27dc,David Davis,manningdarin@example.com,5718087041,Honduras,+504,manningdarin@example.com
31505fa1-f057-42ad-81bb-3ec3b0c26346,Mary Costa,NA,3313822471,Mozambique,+258,NA
2d374acf-1c9c-412e-ac53-90e9892ac707,Caroline Mora,tuckerzachary@example.net,8706113433,Vietnam,+84,tuckerzachary@example.net
de2001d2-a757-44b3-b14c-6b58771d1e61,Jeffrey Calhoun,NA,3475858073,Guadeloupe,NA,NA
cc9a2115-b197-4a2b-9a6a-0fb2da5a0c73,Lori Rose,benderashley@example.org,12868336645,Brazil,+55,benderashley@example.org
f1a1ed7b-46f3-4810-a974-bb7721b6ecc0,Ruth Gonzalez,johnsonanne@example.org,NA,Georgia,+995,johnsonanne@example.org
68ffaad9-862a-42e5-b62a-07b4444e162c,Rodney Mendez,anthony50@example.org,19625040465,Syrian Arab Republic,NA,anthony50@example.org
433fb306-e4da-40f1-bb7c-ec519c430ff8,Brenda Martinez,velasquezdestiny@example.org,4075499580,Iran,+98,velasquezdestiny@example.org
dbf90d56-f362-4105-bbc4-fe2f74ec19ee,Franklin Brown,norma10@example.com,NA,Colombia,+57,norma10@example.com
329c9325-2d4b-4456-a5a7-d43f8300624a,Sarah Daniel,rwells@example.org,17742452665,Cayman Islands,NA,rwells@example.org
0dacffcc-bfd3-4cd6-b313-5377c508b0c3,Randall Simpson,billy23@example.net,9004920787,Tonga,+676,billy23@example.net
2848f082-bd98-457c-9aca-0d84b1a82397,Donna Carlson,pricerobert@example.com,2763170623,Trinidad and Tobago,+1-868,pricerobert@example.com
7aa69157-98e8-47bc-8f87-60424d9c3613,Adam Cooper,paul56@example.org,17165122132,French Polynesia,NA,paul56@example.org
35e9370c-b4c6-45c0-b6c7-85a9474fca61,Nicole Doyle,mcbrideeric@example.com,5079917197,Bahamas,+1-242,mcbrideeric@example.com
c11b56a9-62cc-4b81-89a5-88781dc00f00,Mr. Michael Grant,ethan05@example.org,7336481991,Japan,+81,ethan05@example.org
55d71f6a-a09c-4e86-86ae-c2c13e4fa152,Lauren Price,xthompson@example.com,NA,Iran,+98,xthompson@example.com
025f5aca-fdb3-4dad-82e1-641eecf92d50,Joseph Hurst,johnsondanielle@example.com,5903470679,United States of America,NA,johnsondanielle@example.com
fa0eb7a7-d4b3-4718-b81c-194fdc8bdeba,Victor Cowan,torresjustin@example.com,13837950054,Australia,+61,torresjustin@example.com
4d49980c-3673-45b6-8dec-800abe913197,Kyle Dean MD,thompsonjennifer@example.com,12128142921,Saint Pierre and Miquelon,NA,thompsonjennifer@example.com
ffabe3fc-2780-4068-a25a-2d8174152b10,Julian White,seansalinas@example.org,19057509811,Saint Helena,NA,seansalinas@example.org
12043911-de36-4c9e-ba83-41b9c5127998,Virginia Bryan,alisoncline@example.net,18253499719,Argentina,+54,alisoncline@example.net
32ff8abe-2cb4-4c16-af6d-a9359e4de2f0,Andrea Richardson,castanedajudy@example.com,7052145773,Australia,+61,castanedajudy@example.com
9fde07a1-09d5-4c61-bcbd-4ac93e845af9,Rebecca Hanson,jenniferwillis@example.com,5354167519,Turks and Caicos Islands,NA,jenniferwillis@example.com
3b480637-ec8c-4eb3-b6d4-d371107eb422,Steven Mason,coryrichardson@example.net,NA,Congo,NA,coryrichardson@example.net
c1e7a24a-0cc4-4a3e-8cf1-1e3487076ef4,John Carter,ryanking@example.org,2218434518,Burkina Faso,+226,ryanking@example.org
ff19ffee-f0ca-4137-80c5-a588757eaf2c,Thomas Olson,renee39@example.net,NA,Heard Island and McDonald Islands,NA,renee39@example.net
ff3a6c5b-77ac-485c-908a-0118aeab482d,Amy Garza,amandaalvarez@example.com,2996799761,French Polynesia,NA,amandaalvarez@example.com
8d533d2a-7c02-4345-8a9d-0349182dd268,Daniel Cruz,NA,9154730918,Argentina,+54,NA
8c96c1f3-301d-4652-8808-ed7fd44c96d8,Amy Mercado,lawrence46@example.org,15348509855,Cocos (Keeling) Islands,NA,lawrence46@example.org
1216a4e6-11a3-40ac-b2fa-633097e928f0,Keith Rivera,jonathanharris@example.net,13169666676,Bosnia and Herzegovina,+387,jonathanharris@example.net
b00b496d-1daa-4b47-9d1c-b33517e4573f,Heather Smith,mlowe@example.com,5687670750,Western Sahara,NA,mlowe@example.com
ce8c4a0b-0579-4b86-aeff-5acee3c3021f,Elizabeth Ramsey,anthony54@example.com,17384897203,Romania,+40,anthony54@example.com
f20755f6-8481-4904-afe6-504451ceded5,John Boyer,jennifer15@example.org,7496445721,New Caledonia,NA,jennifer15@example.org
b90fe481-23fd-43db-b717-7efed70e20d1,Christina Warren,melindaholt@example.org,4056979702,Latvia,+371,melindaholt@example.org
dae0689d-0c38-440c-b921-fe2413c3df3b,Margaret Terry,jmiller@example.net,5166804883,Bahrain,+973,jmiller@example.net
8882d25f-56f0-46d3-b778-8b3e4d16f519,Dana Smith,valerie41@example.com,7615365515,Guinea-Bissau,+245,valerie41@example.com
5763fb1e-1da0-47ac-bcdd-ebf926dbf43b,Tiffany Espinoza,NA,2346263603,Estonia,+372,NA
c83fa867-56ae-4338-8ac3-de10c62031f1,Alex Gilbert,maureenwright@example.org,4739689853,Bulgaria,+359,maureenwright@example.org
54ba475c-eed6-4d9b-ba8a-1652f11acbc2,Brian Chavez,oconnorricky@example.org,NA,Northern Mariana Islands,NA,oconnorricky@example.org
c574c838-f8f7-4e22-b8fb-5950756262f4,Raymond Beck,pmartinez@example.com,3113023193,Malaysia,+60,pmartinez@example.com
66b615cf-36c3-428a-8c2e-b006c0f9ea7c,Jennifer Kim,tammyyork@example.org,7335489608,Saint Helena,NA,tammyyork@example.org
48fd251c-109a-4a51-a9e0-96b983f609e6,Bryan Alexander,manningjoshua@example.net,9395151344,Myanmar,+95,manningjoshua@example.net
f5f5a103-dd6d-47de-8b7e-685d9773533f,Juan Bradley,bhunter@example.net,NA,South Georgia and the South Sandwich Islands,NA,bhunter@example.net
a24f83e7-7de7-4196-a7a7-ba9d21823b14,Cynthia Alvarez,NA,7374670957,Rwanda,+250,NA
afb47af0-4389-4954-972b-964db440169c,Elizabeth Williams,trevortorres@example.net,NA,Ukraine,+380,trevortorres@example.net
b38a8161-d182-45c1-92eb-c5fba24dd198,Anna Tate,jwest@example.net,18724359183,Nepal,+977,jwest@example.net
b58957f3-667b-462a-9fd0-dc93ff521145,Sherry Walsh,kellynathan@example.org,3808442118,Colombia,+57,kellynathan@example.org
61a98216-3f7a-4a96-b561-172f46606985,Emily Reed,stephenrich@example.com,19752667142,Afghanistan,+93,stephenrich@example.com
8b32a852-99ed-4dec-89a4-1f44ffcf50b1,Kevin Gallagher,katherineschaefer@example.com,12584212413,Azerbaijan,+994,katherineschaefer@example.com
db150905-e2d4-47d2-840d-65c971d634a2,William Ray,xmcgee@example.net,8916155800,Rwanda,+250,xmcgee@example.net
a816cf2d-0c49-4c1c-9a05-64715fc11b29,James Gross,NA,4098949891,United Arab Emirates,+971,NA
2f0c8d2f-6095-4eb8-8543-382b2ed419f6,Alexis Garcia,fisherdarren@example.org,19932426537,Barbados,+1-246,fisherdarren@example.org
2cf5e96e-6e09-4d97-b5f3-a04cd0244cc8,Kimberly Paul MD,isalas@example.org,4517164923,Samoa,+685,isalas@example.org
01d13428-d511-4c3d-90c7-b5624931ff48,Robert Contreras,lydia12@example.com,NA,Swaziland,NA,lydia12@example.com
ba395db1-0232-4cb7-a751-f1dc9e20b251,Chad Tyler,amandaflores@example.org,2706409587,Palestinian Territory,NA,amandaflores@example.org
b557df31-34c0-45a0-9394-6bfa2b26a1fb,Albert Ward,rarcher@example.net,NA,Holy See (Vatican City State),NA,rarcher@example.net
70f9f2b5-136e-4699-9dba-f21aba27db62,Joseph Allen,clifford88@example.com,19844205795,Turks and Caicos Islands,NA,clifford88@example.com
cbbcf29e-4b50-41b9-acdc-53318fa98227,Paula Velasquez,jacksonpatrick@example.org,8435896963,Burkina Faso,+226,jacksonpatrick@example.org
fd6f48cd-204a-43b2-8632-ca7f47f72481,Jose Gallagher,floresjohn@example.org,3635104529,Bahrain,+973,floresjohn@example.org
e47edfb0-2977-434a-8bc3-f75b8b6ea95c,Glenn Fisher,rliu@example.net,7875914982,Indonesia,+62,rliu@example.net
ece0218b-b096-4efb-a2cc-8738188b3dcd,Stacy Shepherd,erin07@example.com,7009052474,Cyprus,+357,erin07@example.com
8176e84e-6332-464e-a706-9643801e1586,Jerome Richard,aguirredanielle@example.net,3897944144,Philippines,+63,aguirredanielle@example.net
10cb18e7-f765-4336-bed6-32e5845ce923,Jennifer Jensen,halldeborah@example.net,6816208166,French Southern Territories,NA,halldeborah@example.net
8419e344-58ce-4627-ae66-9e44f345dc2a,Tammie Romero,cunninghamcody@example.net,17255403466,Morocco,+212,cunninghamcody@example.net
8342feed-01c0-4011-afc4-b83002164d98,Michael Jackson,kenneth63@example.net,9377540556,Colombia,+57,kenneth63@example.net
67b78b5d-cc20-4865-850b-9c2ae56a183b,Jane Owen,cholloway@example.net,14365726130,Israel,+972,cholloway@example.net
3e77461b-6339-47c3-b701-14ddf2d53df0,Jimmy Bean,leonardglenn@example.org,2403494847,Swaziland,NA,leonardglenn@example.org
a5571fa0-25bd-4d78-a2d7-fa8eb23cdba2,Bryan Lucero,pricemelissa@example.com,2092452643,Albania,+355,pricemelissa@example.com
6db91da3-dff0-4c73-8dd5-aa1a5ce857bc,Kyle Anderson,rickygarza@example.org,7218863657,Sao Tome and Principe,NA,rickygarza@example.org
2434fcc8-d8d7-4f5d-a102-eb464d535a66,Dale Morgan,jamesward@example.com,4858297009,Palau,+680,jamesward@example.com
f341d728-68ce-43e2-a8c4-d258891a5260,Arthur Scott,robinunderwood@example.com,9352702812,Bahrain,+973,robinunderwood@example.com
56913285-ca55-478c-9458-f85607bc2882,Anthony York,elizabethhogan@example.com,4243843794,Sierra Leone,+232,elizabethhogan@example.com
352ac394-fb15-4e8e-84f1-2ca130a159d5,Misty Johnson,kimberlymckee@example.org,15574914381,Malaysia,+60,kimberlymckee@example.org
0b7f37a7-5ef6-4514-afa5-87f24ad4ea70,Chelsea Lewis,jbradshaw@example.com,16376917548,Lesotho,+266,jbradshaw@example.com
5ec59d77-b749-46af-9824-7613a9d1b306,Ryan Wilson,hwebb@example.net,7659561640,Ukraine,+380,hwebb@example.net
46429917-5a0f-4042-b39b-3dda0e9e9151,Jody Holloway,butlerbrett@example.net,5393062934,Cape Verde,+238,butlerbrett@example.net
959c3d18-9747-4de6-acc9-1a505deb7ea5,David Morgan,seanarroyo@example.com,3924245775,Korea,NA,seanarroyo@example.com
06c56c9d-c1e5-480d-b82a-71ef2c4a9eca,Megan Reed,thomas40@example.net,7659153762,Swaziland,NA,thomas40@example.net
131c4d35-771a-44e8-96cb-bb10e8a473c1,Matthew Alvarez,matthew89@example.net,9129605546,Argentina,+54,matthew89@example.net
51b50514-f430-45cf-a2aa-3d5423f42cc2,William Garcia,shane83@example.org,3072250525,Guadeloupe,NA,shane83@example.org
0ff2c56a-a2af-4e87-90d0-24904f0f9426,Jennifer Snyder,smithmeagan@example.com,13162950242,Montserrat,NA,smithmeagan@example.com
703758f1-a8fe-491b-aba0-4c375aaf40ee,Christopher Baker,raymond85@example.com,5448527752,Liberia,+231,raymond85@example.com
302515f3-d41c-404b-8a5b-37f8b2cb9de2,Ryan Rose,wmason@example.net,3183180038,Brazil,+55,wmason@example.net
ad9465fa-eb61-4faa-84ff-e5194bd62ea2,Katherine Williams,erin39@example.net,13924935620,Iraq,+964,erin39@example.net
86b74a1f-25f6-4fb3-b91d-bdd3c66382b4,Angelica Mclaughlin,slopez@example.com,18942250193,Bangladesh,+880,slopez@example.com
de8a7d83-4e9a-4ccf-aabe-07d5c37f232f,Michelle Snyder,joseph29@example.net,NA,Western Sahara,NA,joseph29@example.net
2b1b6303-a156-4076-b79c-88087c0e718a,Kevin Collins,benderlisa@example.org,NA,Barbados,+1-246,benderlisa@example.org
55f70932-3469-4536-a034-a92fb656766f,John Young,simpsonjoyce@example.net,9379679400,Ireland,+353,simpsonjoyce@example.net
899ee796-1fae-43de-8d68-b6ed08091a0f,Tamara Tran,vvega@example.com,2852256537,Equatorial Guinea,+240,vvega@example.com
fd2111bb-5635-40f4-90a5-68c4e90c9304,Robin Montoya DDS,arnoldandrew@example.net,2007825923,Taiwan,+886,arnoldandrew@example.net
3c474fce-7479-4759-83a6-3678ce96f4ea,Andrew Norman,NA,5569594414,Samoa,+685,NA
c030bb33-2044-4d2b-9c5b-33ef5e03b98b,Jennifer Lewis,smithsusan@example.net,12857519483,Tokelau,NA,smithsusan@example.net
d625e728-93bf-4b14-8bd6-0fa9260e01f8,Victoria Hahn,robert64@example.org,19739646039,Nepal,+977,robert64@example.org
c7b6bdce-a75f-4453-b800-a600655027a1,Tina Skinner,creyes@example.org,2883804348,Costa Rica,+506,creyes@example.org
d29ce320-6934-4c38-bcc4-3a1982bf186e,Carl Mann,ramirezkent@example.org,4476429229,Micronesia,+691,ramirezkent@example.org
8f42d0ab-d446-4084-a40e-70c1fae0468e,Patrick Berry,savageedward@example.org,9093880200,San Marino,+378,savageedward@example.org
